1:	11.402	20.809	24.042	17.117	4.472	10.05	19.105	2.236	6	5	
2:	11.402	20.809	25.456	16.031	5.099	10.44	20.616	1.414	7.071	5	
3:	0	14.036	15.652	16.279	7.211	10	10.296	11.402	5.657	11.18	
4:	0	13	15.232	17.692	8.062	11.662	9.487	11.402	5.831	11.18	
5:	0	15	17.088	17.804	7.616	11.402	9.487	12.166	4.472	11.705	
6:	0	15.133	16.763	19.209	8.544	12.806	9.055	14.142	5.831	13.601	
7:	1	15.133	17.72	19.209	9.22	12.728	10.05	14	4.472	14.318	
8:	1	13	15.811	17.804	8.544	9.899	7.28	13.153	4.472	13	
9:	0	13.038	15.811	17.205	8.246	9.899	7.28	13.038	4.472	13.416	
10:	0	14.142	15.811	17.493	8	9.899	9.22	13	2.828	14.765	
11:	0	14.318	15.524	17.493	8	10.63	10.198	13.038	3.606	14.765	
12:	0	14.318	14.866	17	7.071	9.434	10.77	12.166	3.606	14.422	
13:	0	14.56	14.866	17	6.325	8.544	12.083	11.045	3.162	14.213	
14:	0	14.56	15.652	15.652	5.831	7.28	13.416	10.198	3	12.728	
15:	0	15.232	17	14.318	4.472	7	13.416	9.22	3.162	12.728	
16:	0	14.318	15.264	13.892	4.123	5	11.662	9	4	11.402	
17:	0	14.866	13.892	15.264	5.385	5	11.662	10.05	4.472	11.662	
18:	0	16.155	14.765	15.264	5	6.083	13.038	9	3.606	11.402	
19:	0	14.866	14.318	15.264	5.831	6.708	13.038	10	5	12.207	
20:	0	15.524	14.866	15.264	5.657	6.708	14.765	11.045	5.385	12.806	
21:	0	16.279	15.524	15	5.831	6.708	14.318	12.166	7.28	12.806	
22:	0	16.279	14.866	15	5	6.708	14.765	11.18	6.083	12.806	
23:	0	17.464	15.811	16.643	5	7.616	16.553	11.18	6.083	12.806	
24:	0	18.248	17.088	17.493	5	9.487	18.385	11.402	6.083	14.142	
25:	0	17.464	15.811	15.811	5	8.544	17.889	11.18	6.083	12.728	
26:	0	17.464	14.866	15.811	4.123	8.062	16.553	11	6.325	11.402	
27:	0	16.279	13.928	15.811	4.123	6.403	15.652	11	5.831	10.296	
28:	0	15.524	13.416	15.264	4.123	5.385	16.643	10.05	4.472	9.434	
29:	0	14.866	13.416	13.601	5	4.123	15	10	5.831	8.544	
30:	0	16.155	14.765	12.53	5	4	15.62	9.055	5.657	7.28	
31:	1	16.155	14.765	13	3.606	3.162	16.279	8.062	5	7.28	
32:	0	15.811	14.318	13.892	5.657	3	15.811	10	5.657	9.055	
33:	0	13.928	13.892	12.53	6.403	2.236	15	10	7.071	9.055	
34:	0	13.928	13.601	11.18	5.385	2.236	14.866	9.055	5.657	8	
35:	0	12.083	13.601	11.18	6.325	2.236	13.454	9.055	5.657	9.055	
36:	0	12.083	13.601	12.53	5.831	1.414	12.728	10.198	7.211	10	
37:	0	11.705	14.422	13.038	5	1	12.728	10.44	7.211	10.05	
38:	0	13	15.62	11.662	5	2.236	13.454	9.22	5.657	9.22	
39:	0	13	16.401	12.53	3.606	2.236	13.454	9.22	5	9.22	
40:	0	12.53	14.866	12.207	5	2.236	12.042	9.849	5	9.22	
41:	1	12.083	14.142	11.402	5	2.236	11.402	9.849	4.243	9.22	
42:	0	11.705	14.142	10.817	4.472	1.414	12.207	9.487	4.243	9.22	
43:	0	12.369	15.62	11.662	4	2.236	12.207	9.22	2.828	9.487	
44:	0	11.18	15.62	10	4.472	2.236	11.662	9.487	2.828	9.487	
45:	0	11.705	15.62	8.944	2.828	3	11.662	7.616	2	8.544	
46:	0	12.083	16.401	8.944	3.606	4	12.53	7.28	2.236	7.616	
47:	0	12.083	17.029	8.944	2.236	6	13	6.325	2.236	7.616	
48:	0	12.53	17.029	8.062	1.414	6	13	7.28	1.414	8.062	
49:	0	11.662	17.029	7.211	2.236	6	13	7.616	2.236	7.211	
50:	0	12.083	15.811	8.602	3.606	5.099	12.083	8.544	2.236	7.616	
51:	0	11.662	15.811	7.211	3.606	7.071	12.083	7.616	2.828	7.211	
52:	0	12.207	15.62	6.325	2.236	7.071	12.083	5.831	3.162	5.831	
53:	0	11.402	14.213	5.099	4.123	7.071	12.649	6.403	3.162	6.325	
54:	0	12.207	14.213	6.083	5.099	6.083	11.705	6.403	3.606	5.385	
55:	0	10.63	14.142	5	5.099	6.325	11.18	7.071	4.243	4.123	
56:	0	9.22	14.142	4.123	7.071	7.616	11	7.81	4.472	4.123	
57:	1	7.81	12.728	2.236	8.062	8.602	10.05	9.22	5.831	5	
58:	0	10	14.866	4.123	6.325	8.062	10	8.485	3.606	6.325	
59:	1	10.63	14.866	3	6.083	9.849	11.045	8.602	5	5.385	
60:	1.414	9.899	14.142	3.162	7.071	8.602	10.05	10	5.831	6.325	
61:	2.236	9.899	13.454	1.414	8.246	9.899	10.44	10.817	7.616	6.083	
62:	1.414	9.22	12.806	2.236	8.246	10.63	10.44	10.296	8.062	6.083	
63:	1.414	9.22	13.038	1	9.22	10.63	11.18	11.18	8.062	6	
64:	1.414	10.63	14.422	1	9.055	10.63	11.705	10.77	8.602	5	
65:	1.414	9.22	14.422	2.236	9.22	9.22	9.849	10.77	8.944	6	
66:	0	9.849	15.62	3.162	7.616	7.211	7.28	8.602	7.211	7.28	
67:	0	9.434	14.213	3	8.544	7.81	8.544	9.434	8.944	7.071	
68:	0	9.434	14.866	3.606	8.544	8.062	8.544	8.602	8.602	7.616	
69:	0	10.296	15.556	3.606	8.544	8.062	8.062	8.602	8.602	8.062	
70:	0	9.434	14.866	2.828	8.544	8.062	8.544	10.296	10.296	7.616	
71:	0	10.817	14.866	4.243	6.708	8.062	7.28	9.434	9.434	7.616	
72:	0	10.817	13.454	4.243	8.544	9.434	7.616	10.296	9.434	7.28	
73:	0	10.817	14.213	5.831	8.062	9.434	6.325	8.944	7.81	8.062	
74:	0	11.402	14.213	6.403	8.944	10.296	6.325	8.062	8.602	7.616	
75:	0	12.207	13.454	7.211	9.434	11.18	6.325	7.616	9.434	7.28	
76:	0	12.042	13.454	7.616	8.944	12.083	8.246	7.616	9.22	6.708	
77:	0	10.63	13.454	6.325	9.487	13.038	8.246	8.246	9.22	6.325	
78:	0	10.63	13.454	6.708	8.944	12.806	8.246	8.944	8.062	7.616	
79:	0	12.042	13.454	7.28	8.602	13.038	9.055	8.944	7.81	8.602	
80:	0	12.042	13.454	8.544	9.899	13.038	8.062	8.944	6.708	8.602	
81:	0	13.601	13.454	8.544	8.485	12.083	8.062	7.211	5	8.602	
82:	0	13.601	14.866	10.44	8.602	11.705	7	6.403	5	8.485	
83:	0	13.454	14.213	9.849	9.22	12.53	7.28	8.062	6.403	8.485	
84:	0	12.042	13.038	9.434	10.63	13.038	8.544	9.434	8.062	7.071	
85:	0	13.454	13.038	9.434	9.899	12.083	8.544	9.22	8.062	8.485	
86:	0	12.207	11.662	10.817	9.899	11.662	7.616	9.22	6.708	9.22	
87:	0	12.806	11.662	10.817	9.899	12.207	7.616	8.485	6.325	8.485	
88:	0	14.422	11.402	10.817	9.22	10.817	7.28	8.602	4.472	9.899	
89:	0	14.422	12.806	9.434	8.485	11.18	8.246	7.211	5.831	9.22	
90:	0	14.213	12.806	8.544	7.071	13	8.246	6.403	5.657	8.062	
91:	0	14.213	13.601	8.246	5.831	13	9.055	5.657	5.657	6.708	
92:	0	15.556	13.892	9.055	5.385	13.928	10	5	7.211	6.083	
93:	0	17.029	13.892	9.055	6.083	15.232	11.045	5.385	8.062	6.083	
94:	1.414	17.029	13.038	10.198	6.325	13.416	10	6.403	8.062	5.385	
95:	0	17.029	13.038	9.055	6.325	13.416	11.045	6.403	9.434	4.123	
96:	0	16.279	13.892	8.062	6.083	13.416	11	5.657	8.602	5.099	
97:	0	15	13	6.083	7	13.416	11.18	5.657	10	5.099	
98:	0	16.401	12.53	7	6.083	13.416	12.042	4.243	9.434	5.099	
99:	0	15	12.083	6.083	7	13.892	12.369	5	10.63	4.472	
100:	0	15	12.649	4.123	8	14.422	13	5.831	10.63	3.162	
