1:	0.022	0.001	0.012	0.001	0.012	0.001	0.012	0.001	0.001	0.001	
2:	0.088	0.005	0	0	0.003	0	0.003	0	0	0.001	
3:	0.176	0.01	0	0	0	0	0	0.01	0	0.002	
4:	0.3	0.001	0.001	0	0	0.001	0	0.001	0	0	
5:	0.353	0	0	0	0	0	0	0	0	0	
6:	0.506	0	0	0	0	0	0	0	0	0.031	
7:	0.076	0	0	0	0	0	0	0	0	0	
8:	0.279	0	0	0	0	0	0	0	0	0	
9:	0.538	0	0	0	0	0	0	0	0	0	
10:	0.582	0	0.002	0	0	0	0.001	0.035	0	0	
11:	0.832	0	0	0	0	0	0	0	0	0	
12:	0.915	0	0.045	0	0	0	0	0	0	0	
13:	0.96	0	0.003	0	0	0	0	0	0	0	
14:	0.988	0	0	0	0	0	0	0	0	0	
15:	0.894	0.001	0	0	0	0	0	0	0	0	
16:	0.883	0	0	0	0	0	0	0	0	0	
17:	0.986	0	0	0	0	0	0	0	0	0	
18:	0.986	0	0	0	0	0	0	0	0	0	
19:	0.993	0	0	0	0	0	0	0	0	0	
20:	0.993	0	0	0	0	0	0	0	0	0	
21:	0.873	0	0	0	0	0	0	0	0	0	
22:	0.874	0	0	0	0	0	0	0	0	0	
23:	0.876	0	0	0	0	0	0	0	0	0	
24:	0.649	0	0	0	0	0	0	0	0	0	
25:	0.618	0	0	0	0	0	0	0	0	0	
26:	0.776	0	0	0	0	0	0	0	0	0	
27:	0.975	0	0	0	0	0	0	0	0	0	
28:	0.987	0	0	0	0	0	0	0	0	0	
29:	0.824	0	0	0	0	0	0	0	0	0	
30:	0.839	0	0	0	0	0	0	0	0	0	
31:	0.097	0	0	0	0	0	0	0	0	0	
32:	0.632	0	0	0	0	0	0	0	0	0	
33:	0.619	0	0	0	0	0	0	0	0	0	
34:	0.588	0	0	0	0	0	0	0	0	0	
35:	0.911	0	0	0	0	0	0	0	0	0	
36:	0.923	0	0	0	0	0.001	0	0	0	0	
37:	0.484	0	0	0	0	0.228	0	0	0	0	
38:	0.811	0	0	0	0	0	0	0	0	0	
39:	0.82	0	0	0	0	0	0	0	0	0	
40:	0.846	0	0	0	0	0	0	0	0	0	
41:	0.283	0	0	0	0	0	0	0	0	0	
42:	0.645	0	0	0	0	0.188	0	0	0	0	
43:	0.679	0	0	0	0	0.001	0	0	0	0	
44:	0.683	0	0	0	0	0	0	0	0	0	
45:	0.959	0	0	0	0	0	0	0	0	0	
46:	0.603	0	0	0	0	0	0	0	0	0	
47:	0.855	0	0	0	0	0	0	0	0	0	
48:	0.964	0	0	0	0	0	0	0	0	0	
49:	0.98	0	0	0	0	0	0	0	0	0	
50:	0.975	0	0	0	0	0	0	0	0	0	
51:	0.975	0	0	0	0	0	0	0	0	0	
52:	0.976	0	0	0	0	0	0	0	0	0	
53:	0.986	0	0	0	0	0	0	0	0	0	
54:	0.993	0	0	0	0	0	0	0	0	0	
55:	0.993	0	0	0	0	0	0	0	0	0	
56:	0.993	0	0	0	0	0	0	0	0	0	
57:	0.105	0	0	0	0	0	0	0	0	0	
58:	0.653	0	0	0	0	0	0	0	0	0	
59:	0.07	0	0	0	0	0	0	0	0	0	
60:	0.169	0	0	0	0	0	0	0	0	0	
61:	0.02	0	0	0	0	0	0	0	0	0	
62:	0.004	0	0	0	0	0	0	0	0	0	
63:	0.004	0	0	0	0	0	0	0	0	0	
64:	0.181	0	0	0	0	0	0	0	0	0	
65:	0.167	0	0	0	0	0	0	0	0	0	
66:	0.76	0	0	0	0	0	0	0	0	0	
67:	0.754	0	0	0	0	0	0	0	0	0	
68:	0.973	0	0	0	0	0	0	0	0	0	
69:	0.975	0	0	0	0	0	0	0	0	0	
70:	0.991	0	0	0	0	0	0	0	0	0	
71:	0.991	0	0	0	0	0	0	0	0	0	
72:	0.992	0	0	0	0	0	0	0	0	0	
73:	0.992	0	0	0	0	0	0	0	0	0	
74:	1	0	0	0	0	0	0	0	0	0	
75:	1	0	0	0	0	0	0	0	0	0	
76:	0.994	0	0	0	0	0	0	0	0	0	
77:	0.993	0	0	0	0	0	0	0	0	0	
78:	0.993	0	0	0	0	0	0	0	0	0	
79:	0.993	0	0	0	0	0	0	0	0	0	
80:	0.899	0	0	0	0	0	0	0	0	0	
81:	0.987	0	0	0	0	0	0	0	0	0	
82:	0.895	0	0	0	0	0	0	0	0	0	
83:	0.896	0	0	0	0	0	0	0	0	0	
84:	0.987	0	0	0	0	0	0	0	0	0	
85:	0.981	0	0	0	0	0	0	0	0	0	
86:	0.992	0	0	0	0	0	0	0	0	0	
87:	0.678	0	0	0	0	0	0	0	0	0	
88:	0.921	0	0	0	0	0	0	0	0	0	
89:	0.98	0	0	0	0	0	0	0	0	0	
90:	0.989	0	0	0	0	0	0	0	0	0	
91:	0.993	0	0	0	0	0	0	0	0	0	
92:	0.993	0	0	0	0	0	0	0	0	0	
93:	0.895	0	0	0	0	0	0	0	0	0	
94:	0.187	0	0	0	0	0	0	0	0	0	
95:	0.539	0	0	0	0	0	0	0	0	0	
96:	0.944	0	0	0	0	0	0	0	0	0	
97:	0.722	0	0	0	0	0	0	0	0	0	
98:	0.828	0	0	0	0	0	0	0	0	0	
99:	0.974	0	0	0	0	0	0	0	0	0	
100:	0.892	0	0	0	0	0	0	0	0	0	
