1:	54.818	22.204	40.792	8.944	52.697	29.698	30.676	33.838	9.434	20.518	
2:	59.397	24.597	48.662	13.892	58.258	35.228	34.986	40.249	8.944	26.42	
3:	59.397	25.06	49.82	15.264	58.258	36.056	34.67	41.146	10	27.785	
4:	59.397	25.06	48.836	14.765	59.034	36.056	34.132	40.249	10.817	26.926	
5:	59.397	24.166	47.854	14.765	59.034	35.805	34.482	39.357	10.817	25.239	
6:	58.694	24.166	46.872	13.038	59.034	35.609	33.121	37.59	10.296	25.239	
7:	58.694	23.77	45.891	12.806	59.034	34.059	33.121	35.847	8.944	23.854	
8:	58.694	25.08	46.69	14.213	60.44	34.059	32.757	36.235	8.944	25.239	
9:	59.397	25.06	47.676	15.264	62.37	36.235	33.015	37.577	9.22	26.077	
10:	59.397	24.597	48.662	15.264	61.717	37.014	33.601	38.013	9.899	25.554	
11:	59.397	24.166	49.649	15.811	62.37	37.014	33.015	37.577	9.22	25.06	
12:	60.108	25.08	49.649	16.401	61.62	36.235	32.45	37.162	8.485	25.942	
13:	59.397	25.495	48.662	15.811	60.959	37.014	33.287	38.079	9.22	25.942	
14:	17.889	21.213	24.207	25.495	20.248	4.243	15.297	11.045	33.601	16.401	
15:	36.125	17	54.406	31.953	36.674	29.682	16.401	37.643	33.136	32.202	
16:	17.464	20.224	24.083	23.345	21.19	4.243	15.524	11.045	32.65	16.401	
17:	46.098	12.042	44.181	13.601	48.795	27.857	22.023	30.067	8.944	17	
18:	33.734	15.652	51.313	29.547	36.056	28.178	13.416	35.805	31.257	28.601	
19:	43.417	25.807	21.84	12.042	49.477	22.361	31.016	15.232	18.682	12.649	
20:	40.706	10.44	50.329	23.345	43.267	29.069	13.928	31.623	19.313	24.698	
21:	34.713	16.643	53.535	31.765	36.401	29.547	12.083	35.805	30.414	30	
22:	40.162	14.422	54.129	29.069	42.485	31.575	16.031	37.162	26.571	27.803	
23:	40.162	13.601	53.226	28.425	43.382	31.575	16.125	36.77	26.571	28.425	
24:	40.162	13.601	53.666	30	42.953	30.806	16.125	37.577	27.203	28.425	
25:	39.217	13.038	53.666	29.206	43.863	30.594	16.031	38.484	28.16	27.659	
26:	0	32.016	39.217	40.249	5.831	20.248	24.187	29.069	48.01	34.015	
27:	0	32.202	39.85	40.249	5.831	20.616	25.06	29.275	48.6	35.341	
28:	0	31.401	39.85	39.357	6.403	20.616	24.597	28.284	49.204	34.928	
29:	0	33.015	38.601	39.357	5.831	21.024	25.08	28.443	49.204	34.438	
30:	0	33.015	37.643	38.471	6.708	20.125	24.698	27.295	49.204	33.106	
31:	0	33.015	38.601	39.825	5.385	21.024	24.698	27.295	50.804	34.438	
32:	16.155	20.396	27.203	24.413	21.541	4.472	18.385	11.18	34.655	17.493	
33:	15.232	20.616	27.459	24.698	20.248	5.831	17.088	12.042	36.069	19.235	
34:	30.265	31.016	8.485	21.587	35.128	17.029	32.558	9.849	35.171	19.026	
35:	16.155	18.682	26.627	23.259	20.248	5.831	14.866	12	34.655	18.788	
36:	0	32.65	38.079	39.395	3.162	23.77	21.954	27.659	51.614	36.249	
37:	0	31.89	38.079	38.079	3.606	23.409	21.633	27.459	50.22	36.77	
38:	0	33.242	39.051	39.395	2.828	23.409	22.804	28.443	50.22	36.77	
39:	0	31.828	38.328	38.91	2.828	22.847	23.022	27.459	50.22	36.77	
40:	0	33.242	38.328	39.825	3.162	24.166	23.854	27.459	51.614	36.249	
41:	0	32.558	39.294	39.825	3.162	25.08	23.324	26.476	52.431	35.341	
42:	0	31.828	38.601	38.471	3.162	25.08	22.472	27.295	52.697	35.341	
43:	0	31.828	38.897	38.471	3.606	23.77	21.095	27.166	52.697	35.847	
44:	2	34.655	39.56	39.446	2	24.597	24.187	29.428	53.824	37.162	
45:	2	36.125	39.294	39.446	1.414	24.597	24.187	30.594	55	37.577	
46:	0	33.941	40.497	38.013	2	23.087	20.809	29.155	53.824	36.056	
47:	0	32.527	39.56	36.235	2.828	21.84	20.809	28.284	53.824	34.176	
48:	0	31.113	38.275	35.355	2.828	20.881	19.723	27.459	52.202	34.176	
49:	0	31.113	38.275	34.438	2.828	20.616	19.723	27.295	52.202	32.894	
50:	0	29.698	38.275	33.106	3.162	20.224	18.028	27.166	51.614	32.573	
51:	0	29	38.275	33.615	3.162	19.105	17.205	27.019	50.478	32.016	
52:	0	28.284	39.217	32.696	3.162	18.111	16.643	28.018	51.313	32.016	
53:	0	29	41.11	34.015	3	19.235	16.643	29.017	51.624	33.956	
54:	0	30.48	41.761	34.54	3	21.213	16.643	29.017	51.624	34.928	
55:	0	32.016	41.761	35.114	2.236	23.195	16.401	31.016	53.339	34.928	
56:	0	30.48	40.804	33.838	2.236	21.213	15	29.017	53.339	33.734	
57:	0	29.206	40.804	33.242	2.236	21.095	14.866	29.017	53.339	33.377	
58:	1	29.069	41.485	33.242	1.414	20.224	16.279	29.017	53	33.377	
59:	1	29.069	43.417	33.242	2	22.204	17.692	30	54.378	34.525	
60:	0	29.833	43.417	33.526	3	23.195	17.692	30.017	54.378	33.541	
61:	0	28.425	44.643	32.985	4	23.022	16.971	30.017	53.852	33.541	
62:	1	29.833	45.607	34.205	4.123	24.083	18.385	30	54.378	34.928	
63:	0	29.069	46.573	35.171	5.099	24.187	17.692	30.017	53.535	35.171	
64:	0	29	46.573	35.171	4.123	24.331	19.105	31	54.644	36.401	
65:	0	27.659	47.127	34.713	5	24.187	18.439	31	53.535	35.171	
66:	0	26.907	48.083	34.713	4	24.331	17.804	30	53.535	35.44	
67:	0	28.284	48.083	34.928	3	24.515	17.804	30.067	54.918	36.688	
68:	0	28.284	48.384	33.956	3	24.739	18.601	31.064	54.083	37.643	
69:	0	28.284	46.487	33.956	4.123	24.739	18.439	31.064	53.254	35.735	
70:	0	27.586	46.487	34.205	5.099	24.739	17.692	32.062	54.083	34.785	
71:	0	27.586	47.434	33.956	6.083	24.515	18.439	31.064	53.254	34.785	
72:	0	26.173	47.76	34.713	7	24.331	18.439	32.016	53.254	34.482	
73:	0	27.586	47.127	35.903	5	23.537	19.849	31.064	53.009	35.735	
74:	0	26.173	47.434	34.713	6.083	24.331	20	31.064	51.614	35.735	
75:	0	26.907	46.84	35.903	4.123	23.537	20.616	31.145	53.009	35.735	
76:	0	26.249	45.88	35.693	5.099	23.77	21.26	32.14	53.824	36.688	
77:	0	25.495	47.127	35.511	7.071	23.77	20.616	33.061	52.697	36.139	
78:	0	25.456	48.083	36.497	8	25.71	22.023	35.057	54.083	38.079	
79:	0	24.083	47.434	36.222	9	24.515	22.023	35	53.535	36.878	
80:	0	24.042	46.174	35.355	9	24.739	22.023	35	53.254	38.079	
81:	0	24.042	46.819	36.222	10.05	23.537	21.401	35.057	53.254	37.855	
82:	0	24.759	45.541	36.346	8.062	22.804	21.26	35.014	54.406	39.051	
83:	0	24.839	44.598	35.511	8.062	21.84	19.799	35.014	54.406	37.108	
84:	1	23.431	43.658	35.511	9.22	21.84	18.439	35.014	52.802	36.401	
85:	1	23.431	42.72	35.511	8.544	19.925	17.205	34.059	52.802	35.171	
86:	1	24.083	44.598	35.511	8.062	19.925	17.029	35.014	53.6	36.139	
87:	1	24.207	43.658	33.541	8.246	18.682	15.62	34.059	53.6	36.139	
88:	0	24.207	43.324	33.734	7.28	18.974	15	34.059	54.406	35.171	
89:	0	22.804	42.059	32.985	8.544	18.385	13.601	32.062	52.802	35.171	
90:	0	23.022	42.059	32.28	6.708	19.698	15	32.062	53.413	34.482	
91:	0	24.207	42.72	34.205	6.083	21.024	16.279	32.062	53.413	35.735	
92:	0	24.207	43.681	33.956	6.325	21.024	16.971	32.062	53.413	35.44	
93:	0	23.601	43.417	33.734	7.28	21.471	17.692	32.14	53.413	34.482	
94:	0	24.413	43.417	34.713	7.071	21.471	18.385	32.062	52.631	33.526	
95:	0	25	42.45	35.693	7.28	21.471	19.105	32.062	53.413	32.573	
96:	0	25	42.202	34.713	7.071	21.471	19.849	31.064	53.413	31.623	
97:	0	23.854	41	32.757	6.325	20.591	18.439	29.069	51.856	31.016	
98:	0	22.472	41.231	33.541	7.28	19.698	17.029	29.155	50.606	31.623	
99:	0	21.954	41.231	32.558	8.246	19.313	17.029	29.155	50	32.573	
100:	0	20.591	40.522	33.377	10.198	19.313	15.556	29.275	48.826	32.016	
