1:	0.0007669561	0.0000426087	0.0007669561	0.0000426087	0.0000809565	0.0000426087	0.0007669561	0.0000426087	0.0014572166	0.0000426087	0.0014629389	0.0007699678	0.000042776	0.0014629389	0.0007699678	0.000042776	0.000042776	0.0007699678	0.000042776	0.0007699678	0.0016463013	0.0000914612	0.0000914612	0.0016463013	0.0000091461	0.0000914612	0.0016463013	0.0000914612	0.0000914612	0.0000914612	0.0016696659	0.0000927592	0.0000927592	0.0000927592	0.0000927592	0.0000092759	0.0000927592	0.0000927592	0.0000927592	0.0016696659	0.0016985939	0.0000943663	0.0000094366	0.0000943663	0.0000943663	0.0000943663	0.0000943663	0.0000943663	0.0000943663	0.0000943663	0.0007639679	0.0000806411	0.0000424427	0.0007639679	0.0000763968	0.0000424427	0.0000424427	0.001451539	0.0000424427	0.0007639679	0.0017134372	0.000095191	0.0001713437	0.0017134372	0.000095191	0.000095191	0.000095191	0.000095191	0.0000095191	0.000095191	0.0031455796	0.0016555682	0.000091976	0.000091976	0.000091976	0.0031455796	0.000091976	0.0001655568	0.0001747544	0.000091976	0.0000930233	0.0001767442	0.0000930233	0.0000930233	0.0000930233	0.0016744186	0.0000930233	0.0000930233	0.0000930233	0.0000930233	0.0016768051	0.0000093156	0.0000931558	0.0000931558	0.0001769961	0.0000931558	0.0000931558	0.0001676805	0.0000931558	0.0016768051	
2:	0.0031429092	0.0000366351	0.0001928165	0.0001928165	0.0000375992	0.0000289225	0.0000192817	0.0000203529	0.0003663514	0.0000289225	0.003158908	0.0000567573	0.0011281814	0.000063025	0.0021999538	0.0000567573	0.000003482	0.0000567573	0.0011281814	0.0021999538	0.0030827349	0.0000189125	0.0001891248	0.0000189125	0.0000018912	0.0000283687	0.0001985811	0.0002061461	0.0001721036	0.0000105069	0.0034269992	0.0000116803	0.0000116803	0.0000116803	0.0002102453	0.0000001168	0.0002102453	0.0000116803	0.0002102453	0.0000116803	0.0002070557	0.0000115031	0.000000115	0.0000322087	0.0002070557	0.0000115031	0.0000393406	0.0000393406	0.0002070557	0.0002070557	0.0030685283	0.0001882533	0.0000198712	0.0003576812	0.0000357681	0.000028238	0.0002051961	0.0057963181	0.0001882533	0.000028238	0.005195769	0.0000030469	0.0000160363	0.005195769	0.0000160363	0.0000290257	0.0000160363	0.0000160363	0.0000160363	0.0000160363	0.0050354686	0.0001630657	0.0001630657	0.0001630657	0.0026579708	0.0050354686	0.0000090592	0.0026579708	0.0001630657	0.0001630657	0.0002033621	0.0005694138	0.0033148018	0.0002033621	0.0000305043	0.0005694138	0.0002033621	0.0005694138	0.0000112979	0.0000316341	0.0061990163	0.0003443898	0.0003803077	0.0000570462	0.0000040144	0.0003803077	0.0000211282	0.0061990163	0.0003803077	0.0000211282	
3:	0.005625149	0.0000655061	0.0003484774	0.000317819	0.0000032913	0.0000029739	0.0000346785	0.0000011755	0.001066379	0.0000209585	0.0035645093	0.0001976504	0.0001976504	0.0000004222	0.0002652974	0.0013604997	0.0000002333	0.000010584	0.0012448573	0.0013604997	0.0037874066	0.0000259343	0.0000143283	0.0000021492	0.003786246	0.0002152258	0.0000149731	0.0000272238	0.0000045278	0.0000129751	0.0014705934	0.0001001426	0.0016323236	0.0001767516	0.0017855417	0.0001713439	0.0001001426	0.0000150214	0.0000235335	0.0016328243	0.0002853221	0.0000031061	0.0000008806	0.0000011533	0.0003166727	0.0000744181	0.0000161503	0.0000858183	0.0046772563	0.0046772563	0.0131567322	0.0001394566	0.0131567322	0.0007356335	0.0000493577	0.0000052296	0.0000825284	0.000202212	0.000126009	0.0002017638	0.0116913522	0.0012844871	0.0000002191	0.011742462	0.0000021909	0.0000609316	0.0000323599	0.0000343317	0.0000002191	0.0001249765	0.0059775869	0.0000107471	0.0000118679	0.0000118679	0.0031370475	0.0059775869	0.0000107471	0.0031370475	0.0031370475	0.0000300258	0.0009523159	0.0000624296	0.0000142847	0.000004791	0.0002237942	0.0026664845	0.0007764314	0.00001529	0.0000479097	0.000012433	0.0116428043	0.0006509851	0.0000440748	0.0000438985	0.0000163297	0.0000440748	0.0000440748	0.000008815	0.0000066112	0.0001115093	
4:	0.0024842276	0.0000483327	0.0001845008	0.002542268	0.0002758375	0.000040521	0.0000185855	0.000012093	0.0000228689	0.0002754589	0.0002850974	0.0000158471	0.0000318478	0.000000819	0.0001599755	0.0000012284	0.0000277746	0.001838254	0.0019856276	0.0019837564	0.0010681191	0.0000081583	0.0000044851	0.0000001054	0.0000000812	0.0000081583	0.0022622104	0.0000051794	0.0000037547	0.0000006304	0.0016496159	0.0001224705	0.0000207955	0.0000273177	0.0000020038	0.0018287289	0.0001120605	0.0002807023	0.0001224705	0.0000265863	0.0003695723	0.0000054111	0.0000011382	0.0000000008	0.0001400849	0.0000311425	0.0000008545	0.0000401142	0.0004095741	0.0000111079	0.025012024	0.0003860138	0.0001096807	0.0002902406	0.0001017929	0.0002132987	0.0000057438	0.000000011	0.0000358784	0.0000789508	0.0018379185	0.0004065176	0.00000535	0.015639883	0.0000001649	0.0000005382	0.0000166198	0.000000796	0.0000168648	0.0001737562	0.0061825029	0.0000001708	0.0000136266	0.0000136266	0.0000492289	0.0061813446	0.0000001708	0.0000001128	0.0000215805	0.0032451834	0.0022034947	0.0000008025	0.0000908272	0.0000101612	0.003701871	0.0006169785	0.0000062228	0.0000079027	0.0000062228	0.0004153587	0.0157342457	0.0000976461	0.0000036728	0.0002211681	0.0000236353	0.0000205936	0.0000661111	0.0002267611	0.0000005509	0.0000083869	
5:	0.0027115822	0.0005744645	0.0000057036	0.0000625979	0.0000267666	0.0000025384	0.0000013024	0.0000019103	0.0027185399	0.0000028067	0.0004604727	0.0000027321	0.0000022216	0.0000015101	0.0002249763	0.0000604944	0.0000001096	0.0003581008	0.0000027321	0.0005704705	0.0004526401	0.000001468	0.0017244818	0.0000015853	0.0017240005	0.0000021681	0.0001940027	0.000359602	0.0000133219	0.0000405363	0.0059921722	0.0000274314	0.0000006938	0.0000422458	0.0003631428	0.0003686715	0.0004091493	0.0000062873	0.0000049541	0.0000494122	0.0005910321	0.000004674	0.0000037145	0.0000726161	0.0002424794	0.0000004523	0.0000403361	0.0000270752	0.0000363933	0.000001009	0.0354732022	0.0002167695	0.000001337	0.0000561637	0.0000147752	0.0002741666	0.0000002821	0.0000005407	0.0000005263	0.0000056867	0.0062433443	0.0002380867	0.000101424	0.0000008271	0.0000000314	0.0000000218	0.0000329182	0.000000003	0.0000016655	0.0000169043	0.0062973508	0.0000002748	0.0000414333	0.0000007924	0.0000014411	0.0000000134	0.000001205	0.0000002014	0.0000000937	0.000000201	0.0037209133	0.000027823	0.0000028225	0.00002287	0.0062678741	0.0000602686	0.0000199525	0.0000028368	0.0000118828	0.0000016786	0.0161186699	0.0001592821	0.0000114881	0.0000124576	0.0000005786	0.0000011754	0.0000683118	0.000012785	0.0003203423	0.0000000851	
6:	0.0036031266	0.0007615612	0.0000004254	0.0000011738	0.0000015481	0.0007233948	0.0000093363	0.0000870708	0.0001991271	0.0000016643	0.001482946	0.0000037225	0.0000983566	0.0000013264	0.000001742	0.0000037064	0.0000171002	0.0007969088	0.0000051364	0.0011065633	0.0014383246	0.0000034981	0.0003703476	0.0000014082	0.0000336363	0.000002673	0.0000023519	0.0000343934	0.0000035629	0.00001077	0.0220016718	0.0000099349	0.0000001249	0.0000013523	0.0000031841	0.0001502432	0.0000015597	0.0000231893	0.0001496304	0.0001559166	0.0009965961	0.0000580747	0.0000001761	0.0000091121	0.0000007432	0.0000000522	0.00001375	0.0000446285	0.0004455985	0.0000254708	0.0518776449	0.00000877	0.0000000147	0.0000016347	0.0000011452	0.0000267124	0.0000222689	0.0000000005	0.0000000427	0.0000000051	0.0096268426	0.0000096279	0.0000000039	0.0000001463	0.0000000027	0.0000000021	0.0000001213	0.0000000005	0.000000622	0.0000016159	0.013675056	0.0000276836	0.0000000229	0.0000000056	0.0003546214	0.0000001614	0.0000001378	0.0000002858	0.0000000769	0.0000000007	0.0006296493	0.0000410864	0.0000294239	0.0006250435	0.0090715213	0.000001075	0.0000030887	0.0002743255	0.0000230557	0.0000002491	0.0156264882	0.0000169326	0.000214438	0.0002117604	0.0000396285	0.0000000011	0.0000732592	0.0000000943	0.000000002	0.0000059201	
7:	0.0178319745	0.0000223668	0.0000028624	0.0000818753	0.0000000739	0.0000456805	0.00000394	0.0000000085	0.0001523114	0.0081682785	0.002655025	0.0000143559	0.002060609	0.0000127528	0.0000443167	0.0011071577	0.0000012789	0.0019297868	0.0000004766	0.0011933676	0.0016736115	0.0000045678	0.0000041915	0.0000006288	0.0120307306	0.0000461781	0.0000000163	0.0000020939	0.0000029242	0.000000003	0.0271001727	0.0001017601	0.0000000071	0.0000105282	0.0000103168	0.0000183745	0.0000061421	0.00000058	0.0000102722	0.0000101182	0.0010875626	0.0000000253	0.0000000725	0.0000026563	0.0000799058	0.0000034813	0.0000013338	0.0000027015	0.000001897	0.0017902261	0.2557274561	0.0000024285	0.0000008357	0.0000032145	0.0000024191	0.0000073241	0.0000765319	0.0000033553	0.000000488	0.0001029194	0.0111647729	0.0000006128	0.0000000627	0.0000000094	0.0000044706	0.0000000002	0.0000000009	0.0000003641	0.0000000456	0.0000003831	0.0267751619	0.0000000332	0.000000005	0.0000000384	0.0000001418	0.0000000176	0.0000000152	0.0000007722	0.0000002295	0.000000006	0.0015221657	0.0000125367	0.0000054405	0.0000004553	0.0006257104	0.0000000851	0.0000002207	0.0000441127	0.0000045102	0.0022331016	0.0277942331	0.0000002786	0.0000226289	0.0000024423	0.000000781	0.0000356366	0.0000008542	0.000000028	0.0000001178	0.0000025501	
8:	0.0250651766	0.0000414683	0.0000009963	0.000550249	0.0000352984	0.0002924424	0.0000133223	0.0000007502	0.0000208409	0.0000134981	0.0030398134	0.0001018067	0.0147697967	0.0000010192	0.0000000035	0.0000000021	0.0000002186	0.0027993963	0.0000142926	0.000023178	0.0062549392	0.0000001893	0.0000164458	0.000000477	0.0000388705	0.000001667	0.000000007	0.000000967	0.0000001318	0.0000000001	0.1068910262	0.0001674696	0.0000011276	0.0000015358	0.0000443514	0.000000286	0.0000016105	0.0000023943	0.0000000311	0.0000005071	0.0067165864	0.0000337803	0.0000000251	0.0000028066	0.0001444748	0.0000000026	0.000038865	0.0000010325	0.0003643002	0.0007124279	0.2541402503	0.0000005037	0.0000000676	0.000003357	0.0000949001	0.0000001109	0.0000101522	0.0000000001	0.0000145003	0.0000000029	0.0013253392	0.0000000173	0.0000000071	0	0.0000000001	0	0.0000000004	0.0000000023	0.0000000496	0.0226912162	0.035343298	0.000107997	0.0000001044	0.0000000525	0.0000013467	0.0000059732	0.0002036044	0.0000020204	0.0000000172	0	0.0016653503	0.0005302374	0.0085993154	0.0000000004	0.0000001914	0.0000001224	0.0000394664	0.0001479993	0.0000002723	0.0000011315	0.0581440857	0.0000023277	0.0000009841	0.0000002705	0.0000075582	0.0000011641	0.0000156842	0.000000048	0.0000000152	0.0000015637	
9:	0.0048696337	0.0009710054	0.0000002433	0.0000123546	0.0000067914	0.0061820233	0.0000712641	0.0000182871	0.0000000492	0.0000033878	0.0036993452	0.0000196741	0.0000182162	0.0000029652	0.0000027294	0.0000000093	0.0000000331	0.000191619	0.0000125765	0.0002059279	0.0123069995	0.0000036927	0.002905033	0.0000402479	0.0055895539	0.0000120748	0.0002925192	0.0000300383	0.0000001434	0.0000016082	0.1123040818	0.0000000226	0.0000000658	0.0000002886	0.0000014573	0.0000084236	0.0000441853	0.0000000226	0.0000000034	0.000389975	0.0066411085	0.0004045166	0.0000003141	0.0000000301	0.0000498717	0.0000000247	0.0000053352	0.0000008455	0.0000712262	0.0193100852	0.3357553744	0.0000000122	0.0002931649	0.0000002465	0.0000003076	0.0000010872	0.0000036684	0.0000044041	0.0000001202	0.0000006837	0.0048233701	0.0000140655	0	0	0.0000001262	0	0.0000058231	0.0000001722	0.0000000058	0.0512270887	0.1472391005	0.0000013137	0.0000000181	0.0000000004	0.0001122526	0.0000027649	0.0000009972	0.0000004726	0.0000005375	0.0000000031	0.0050567011	0.0000101134	0.0261014357	0.0000000001	0.0000000291	0.0004088681	0.0000102955	0.0000007075	0.000238841	0.000000191	0.2025896536	0.0000081408	0.0000037255	0.000000535	0.0000000007	0.0000008886	0.0000004539	0.0000068092	0.00001387	0.0000003056	
10:	0.0371142809	0.0000000281	0.0000000177	0.000093674	0.0000102831	0.0000131785	0.0000206594	0.0000016254	0.0000075673	0.0000007275	0.0004768427	0.00016742	0.0000170295	0.0000083547	0.000000759	0.000020487	0.0000000001	0.0000451459	0.0000018301	0.0001457858	0.0201246965	0.0000337005	0.0000065593	0.0000000065	0.000003914	0.0005335113	0.0000000034	0.0000011148	0.0000004252	0.0000000161	0.2922879575	0.0000000007	0.0000000163	0.0000000122	0.0000003993	0.0000003736	0.0000131672	0.0000000004	0.002003363	0.0000000375	0.0003394599	0.0000002752	0.0000076032	0.0000012909	0.0000036814	0.0000011123	0.0000069266	0.0000004578	0.0005537638	0.0000046997	0.3362372273	0.0000000001	0.0000000001	0.0000002493	0.000014396	0.0000017491	0.0000004925	0.0007149708	0.0000111889	0.0000186132	0.0028212973	0.0000000003	0	0.0064406831	0.0000000003	0.0000000017	0	0.0000018022	0.0000010883	0.0298074132	0.1533310217	0.0000000231	0.0000000008	0	0.0000118672	0.0000002582	0.0000003284	0.0000007978	0.0000003405	0.0000000024	0.0086083862	0.0000001408	0.0000030514	0.0000004929	0.0000001263	0.0000021244	0.0000027471	0.0000000864	0.0000133109	0.0000008771	0.034511672	0.0000004113	0.0000001648	0.0002738604	0.0000551136	0.0000000719	0.034511672	0.0008643875	0.000002364	0.0000005836	
