10:	0	15.811	14.213	34.928	39.408	27.731	39.962	15.811	28.46	21.401	3.162	7.81	37.121	33.287	41.304	23	43.139	14.56	19.416	44.598	3.606	35.511	12.042	32.527	21.095	36.497	31.016	39.812	36.139	39.408	6.083	34.059	37.162	15.033	13.038	21.471	17.692	19.235	14.142	37.363	4.243	16.031	27.295	8.544	6.083	8.602	18.682	9.055	11.18	12	2.236	27.074	27.074	25	26.173	48.01	16.031	56.639	50.774	42.202	12.083	22.672	30.529	18.439	4.123	7.071	35.114	5.831	14.142	25.06	7.616	5	19.849	17	37.121	31.575	33.541	26.627	18.111	18.439	13.038	27.659	39.825	38.484	11.705	20	18.358	26.476	42.19	30.806	7	27.893	28.16	9.849	29.53	3.162	7	25	24	38.079	
11:	0	14.765	14.213	36.878	40	27.731	41.677	15.297	28.46	22.672	3.162	8.485	37.054	33.287	41.195	23.022	42.426	14.866	19.647	44.272	3.606	36.497	13.038	33.242	21.024	36.346	30.017	39.812	36.139	39.408	5.099	35.468	37.696	16.125	12.083	21.471	17.692	19.698	14.036	37.363	4.243	16.031	28.16	8.544	7.071	8.944	20.616	10	12.369	13.038	2.828	27.019	27.019	24.352	25.318	48.826	17.117	58.052	50.774	43.417	12.083	21.401	28.844	16.492	5.385	7.28	33.838	7.211	15.033	24.166	7.071	5.385	19.849	15.652	37.577	32.388	34.482	26.627	18.028	18.248	14.036	27.659	40.817	37.162	13.601	20.025	18.358	27.659	42.544	31.575	7.071	28.862	28.862	9.849	30.017	3.606	7.28	25	25.02	38.626	
12:	0	15.232	14.213	36.139	40.804	28.636	41.34	15.297	27.203	22.804	3	9.22	36.056	34.132	41.304	22.023	43.139	13.928	19.925	44.272	2.236	36.346	11.045	31.89	22.023	37.216	30.017	41.146	36.401	38.833	5.099	35.609	37.696	17.029	13.928	22.825	19.105	19.235	12.042	37.363	2.828	17	26.173	9.849	7.071	8.944	21.19	10.198	12.369	12.042	3.606	28	27.019	25.632	26.306	49.406	16.279	58.052	52.479	43.417	13.416	22.804	28.302	16.279	5.385	6.325	35.114	6.325	14.142	24.166	8	6.708	19.799	15.652	37.577	31.257	32.757	26.077	17.117	19.235	15.133	27.659	41.677	37.162	13.153	21	19.723	29.614	43.909	32.388	8.246	28.636	27.659	9.849	31.385	4.472	8.544	24.839	25.08	39.217	
13:	0	15.232	14.213	37.108	41.4	29.069	40.497	15.524	26.249	22.023	2	10	36.056	34.67	40.311	21.024	42.426	13.928	20.881	43.324	2.236	35.355	10.05	32.65	21.024	37.121	30.017	41.146	36.401	38.833	5.385	34.828	38.079	17.117	14.866	22.361	18.439	18.788	12.166	37.643	4.472	18	27.074	8.944	8.062	7.616	22.136	10.198	12.369	11.18	4.243	27.019	27.019	26	26.476	49.406	18.248	58.052	52.154	44.822	13.038	22.804	26.926	14.318	6.708	7.211	33.242	7.616	15.033	23.409	7.071	6.708	19.105	14.765	38.91	32.14	32.757	26.42	18.028	19.026	14.142	27.019	41.183	38.079	12.166	21.024	18.868	29.833	43.417	32.388	8.544	28.636	28.636	8.944	31.906	4.123	9.487	25.495	25.179	38.275	
14:	0	15.652	15	37.108	41.4	27.731	40.224	15.524	25.632	20.616	2	8.944	36.056	33.015	40.2	20.025	41.012	14.765	21.587	43.966	2.236	37.336	10.05	33.422	22	38.21	31.016	41.629	37.363	39.115	7.28	34.059	37.162	16.125	14.318	21.954	18.385	19.235	11.402	35.735	4.243	16	27.295	8.944	8.062	8.944	21.19	9.487	12.369	10.05	3.606	27.019	27.166	25.632	26.173	47.802	17.117	56.727	51.624	43.6	13.892	22.672	26.926	14.318	6.325	6.325	35.114	6.325	16.125	24.166	6.083	6.708	19.849	14.318	39.357	32.062	33.287	25.554	19.026	19.026	12.166	27.019	41.593	38.079	11.045	21.024	18.601	29.428	44.418	31.575	8.062	26.683	27.659	7.616	30.887	4.123	9.055	24.839	24.083	37.336	
15:	0	16.155	14.213	39.051	41.231	28.178	41.881	14.318	25.632	22.023	2	10	36.222	34.409	40.311	21	41.037	15.232	20.881	44.598	3.606	37.336	10	32.65	22.091	38.21	30	40.311	37.363	38.275	6.708	35.609	37.696	16.125	13.601	21.954	18.439	18.788	11.402	35.735	5.657	17.029	27.074	7.616	10.05	9.487	23.087	10.198	12.369	11.18	3.606	28.071	26.077	26.401	27.295	48.6	18.028	56.727	51.624	43.6	13.038	22.672	25.239	13.601	5.831	6.708	33.838	8.246	16	23.409	7.28	6.325	19.209	13.416	41.146	32.062	34.409	26.926	19	18	12.166	25.612	42.059	37.336	12.166	21.024	18.601	29.428	43.417	31.401	8.544	27.893	28.636	8.246	31.906	5.385	9.055	26.249	25.179	38.275	
16:	0	15.232	14.213	39.294	40.46	28.653	42.438	14.318	25.632	21.401	2	9.22	36.346	35	40.447	21.024	41.037	15.232	20.616	44.272	3.606	37.216	10	33.422	21.095	37.216	29	39.925	37.363	38.833	5.831	36.235	38.079	15.133	13.601	21.095	17.692	19.235	12.369	35.44	5	17.117	28.071	7.616	11.045	10.44	22.136	11.18	12.369	11.402	4.472	28.018	27.074	26.401	26.306	49.406	19.026	55.973	51.624	43.6	13.601	22.672	25.239	14.56	5	5.831	33.526	8.246	16.031	23.087	6.708	5.831	19.209	13.892	40.311	32.062	36.056	26.926	20	18	11.045	25.612	40.311	36.056	11.402	20.025	17.029	28.443	43.417	30.594	7.28	28.46	27.893	7.616	31.623	5	8.062	26.249	24.083	37.696	
17:	0	16.553	14.422	38.328	40.608	27.295	40.804	14.866	24.698	20.809	2.828	7.81	35.228	33.601	41.304	20.1	39.598	15.652	19.416	43.966	2.236	38.328	10	33.422	20.025	38.118	29	39.925	38.328	39.661	7.616	36.235	36.249	14.036	13.928	19.416	16.971	20.248	11.705	34.482	4.472	17.117	28.284	8.944	11.045	11.18	20.248	10.05	11.705	11.045	5.099	28	27.295	26.401	27.166	48.01	18.111	54.672	50.249	43.6	15	23.345	25.239	16.492	5	6.325	34.482	7.28	15	23.409	7.28	5.831	19.105	15.264	39.395	31.145	34.986	25.239	20.025	18.028	10	27.019	38.949	36.056	10.77	20.025	17.029	28.443	43.417	31.048	8.062	27.514	25.962	7.616	30.529	5	7	26.249	23.195	36.77	
18:	0	15.232	12.806	39.294	42.012	28.302	41.049	14.56	25.632	22.023	2.828	7.81	35.511	35.228	41.593	21.024	40.311	14.866	20.616	43.966	3.606	38.328	9.055	33.302	19.105	36.125	29	39	37.363	38.275	7.616	37.014	37.162	16.031	13.342	20.809	18.439	19.723	11.705	35.44	5.831	19.105	28.071	7.211	12	11.705	21.19	10.05	12.369	11.18	4.472	28.071	27.074	26.833	28.284	49.406	19.105	55.973	49.93	43.417	14.866	23.431	23.601	15.524	5.657	7.616	33.242	8.246	15.033	22.136	7.616	5.099	18.439	14.422	40.311	32.062	36.056	25.239	20.025	18.028	10	26.401	40.311	35.735	12.083	20.1	17.029	28.636	42.485	30.594	8.246	29.411	27.203	7.616	31.623	6.403	7	26.173	24.331	37.336	
19:	0	14.318	12.207	39.294	42.012	28.018	41.049	14.56	26.926	21.932	3.606	8.485	34.525	35.805	41.437	21	41.037	14.56	20.616	44.922	4.243	37.483	10	34.655	19.105	36.346	28.018	38.275	37.108	39.408	8.544	37.802	38.079	16.125	14.318	20.248	19.105	19.235	12.083	35.44	6.403	18.111	29.069	6.403	11	10.77	20.248	10	12.166	11.402	3.162	26.077	26.173	25.495	27.459	48.26	20.025	54.489	49.93	43.278	14.213	21.932	24.839	15.524	4.243	7.616	32.757	7.616	16.031	23.409	6.708	5.385	18.439	14.422	40.311	32.016	36.892	24.698	20.025	18.028	10	26.401	41.183	35.44	12.53	20.224	17.692	28.443	41.593	30.414	6.325	30.083	27.514	8.944	30.806	6.708	6	27.586	24.187	38.626	
