1:	43.174	24.021	29.017	52.431	33.541	22.825	44.944	22.561	59.666	31.113	
2:	43.966	33.971	37.643	36.359	11.662	10.77	23.431	29.069	48.384	21.095	
3:	29.732	33.242	33.734	13.454	15	17.804	10.817	29.017	25.71	12	
4:	27.295	40.162	39.051	7.211	32.558	33.015	23.345	38.013	8	23.345	
5:	27.295	40.804	39.812	5.657	31.575	32.802	22.361	38.013	10	23.345	
6:	27.295	40.804	39.812	7.071	31.401	31.401	21.587	36.674	10	23.345	
7:	24.331	39.446	39.395	16.643	38.013	35.847	30.676	38.288	4.472	26.833	
8:	24.331	38.949	38.079	16.401	37.054	34.54	30.083	37.014	4.243	25.495	
9:	24.331	38.471	36.77	15.62	37.054	33.242	28.231	35.805	4.472	24.597	
10:	24.331	37.121	37.336	15.62	36.014	31.385	26.926	34.67	5.831	23.707	
11:	45.967	43.829	49.244	25.318	8.062	21.541	12.649	39.357	42.297	23.345	
12:	0	15.232	14.213	36.139	40.804	28.636	41.34	15.297	27.203	22.804	
13:	0	15.232	14.213	37.108	41.4	29.069	40.497	15.524	26.249	22.023	
14:	20.224	31.906	34.176	20	36.346	29.12	29.069	30	7.211	20.248	
15:	20.224	31.623	33.242	21.633	35.511	28.862	30.017	28.601	7.211	20.881	
16:	45.277	41.593	48.374	24.042	5.385	18.788	9.849	38.949	42.579	24.083	
17:	0	16.553	14.422	38.328	40.608	27.295	40.804	14.866	24.698	20.809	
18:	0	15.232	12.806	39.294	42.012	28.302	41.049	14.56	25.632	22.023	
19:	0	14.318	12.207	39.294	42.012	28.018	41.049	14.56	26.926	21.932	
20:	0	13.892	13.038	38.079	40.608	26.627	41.049	15.232	26	22.023	
21:	0	13.601	12.083	37.656	40.608	25.239	39.661	13.928	26	20.518	
22:	0	13.601	11.705	37.855	41.4	25.807	40.497	13.601	26.926	21.26	
23:	0	13.038	10.44	38.639	41.231	25.612	41.881	12.369	28.792	22.672	
24:	0	13.416	10.44	39.459	41.869	26.907	43.267	12.166	29.411	24.042	
25:	1	13.892	11.402	37.336	40.608	25.612	40.804	13	27.203	22.023	
26:	1	12.207	11.402	36.222	40.608	24.207	40.804	12.083	26.571	20.616	
27:	1	11.402	10.198	35.128	40.46	22.672	39.408	11.18	27.313	19.209	
28:	0	10.63	9.055	35.057	41.11	21.932	40.497	10.77	29.069	19.799	
29:	0	10.817	8	35.057	41.11	22.023	41.34	10.198	29.069	21.213	
30:	0	10.817	8	35	41.037	20.616	39.962	10.198	30.414	19.849	
31:	0	12.53	9.055	36.014	42.45	20.616	39.661	11.402	29.547	21.26	
32:	0	14.318	9.055	37.054	42.521	20.518	40.804	13.342	28.792	22.672	
33:	0	13.892	10	36.125	42.521	19.799	40.608	13.601	28.231	22.627	
34:	0	12.53	10.198	37.054	41.037	18.385	40	11.705	28.231	21.932	
35:	0	11.705	9.487	37.054	41.037	18.439	40.224	12.369	30.083	21.932	
36:	0	10.44	10.77	37.054	41.037	17.029	38.833	12.369	29.547	20.616	
