1:	0.002	0	0	0	0	0	0	0	0	0.002	
2:	0.003	0	0	0	0	0	0	0	0	0	
3:	0.001	0	0.002	0	0.002	0	0	0	0	0.002	
4:	0.002	0	0	0	0	0.002	0	0	0	0	
5:	0.006	0	0	0	0	0	0	0	0	0	
6:	0.022	0	0	0	0	0	0	0	0	0	
7:	0.027	0	0	0	0	0	0	0	0	0	
8:	0.107	0	0	0	0	0	0	0	0	0	
9:	0.112	0	0	0	0	0	0	0	0	0	
10:	0.292	0	0	0	0	0	0	0	0.002	0	
11:	0.042	0	0	0	0	0	0	0	0.002	0	
12:	0.2	0	0	0	0	0	0	0	0	0	
13:	0.278	0	0	0	0	0	0	0	0	0	
14:	0.401	0	0	0	0	0	0	0	0	0.002	
15:	0.479	0	0	0	0	0	0	0	0	0.002	
16:	0.527	0	0	0	0	0	0	0.001	0	0.022	
17:	0.534	0	0	0	0	0	0	0.001	0	0.002	
18:	0.847	0	0	0	0	0	0	0	0	0	
19:	0.855	0	0	0	0	0	0	0	0	0	
20:	0.311	0	0	0	0	0	0	0	0	0	
21:	0.786	0	0	0	0	0	0	0	0	0	
22:	0.88	0	0	0	0	0	0	0	0	0	
23:	0.974	0	0	0	0	0	0	0	0	0	
24:	0.976	0	0	0	0	0	0	0	0	0	
25:	0.887	0	0	0	0	0	0	0	0	0	
26:	0.986	0	0	0	0	0	0	0	0	0	
27:	0.98	0	0	0	0	0	0	0	0	0	
28:	0.893	0	0	0	0	0	0	0	0	0	
29:	0.986	0	0	0	0	0	0	0	0	0	
30:	0.981	0	0	0	0	0	0	0	0	0	
31:	0.987	0	0	0	0	0	0	0	0	0	
32:	0.986	0	0	0	0	0	0	0	0	0	
33:	0.986	0	0	0	0	0	0	0	0.986	0	
34:	0.987	0	0	0	0	0	0	0	0	0	
35:	0.987	0	0	0	0	0	0	0	0.987	0	
36:	0.987	0	0	0	0	0	0	0	0.987	0	
37:	0.987	0	0	0	0	0	0	0	0.006	0	
38:	0.987	0	0	0	0	0	0	0	0	0	
39:	0.987	0	0	0	0	0	0	0	0.006	0	
40:	0.805	0	0	0	0	0	0	0	0	0	
41:	0.879	0	0	0	0	0	0	0	0	0	
42:	0.98	0	0	0	0	0	0	0	0	0	
43:	0.992	0	0	0	0	0	0	0	0	0	
44:	0.332	0	0	0	0	0	0	0	0	0	
45:	0.884	0	0	0	0	0	0	0	0	0	
46:	0.975	0	0	0	0	0	0	0	0	0	
47:	0.893	0	0	0	0	0	0	0	0	0	
48:	0.883	0	0	0	0	0	0	0	0	0	
49:	0.889	0	0	0	0	0	0	0	0	0	
50:	0.89	0	0	0	0	0	0	0	0	0	
51:	0.183	0	0	0	0	0	0	0	0	0	
52:	0.921	0	0	0	0	0	0	0	0	0	
53:	0.963	0	0	0	0	0	0	0	0	0	
54:	0.991	0	0	0	0	0	0	0	0	0	
55:	0.992	0	0	0	0	0	0	0	0	0	
56:	0.893	0	0	0	0	0	0	0	0	0	
57:	0.975	0	0	0	0	0	0	0	0	0	
58:	0.981	0	0	0	0	0	0	0	0	0	
59:	0.981	0	0	0	0	0	0	0	0	0	
60:	0.298	0	0	0	0	0	0	0	0	0	
61:	0.404	0	0	0	0	0	0	0	0	0	
62:	0.858	0	0	0	0	0	0	0	0	0	
63:	0.952	0	0	0	0	0	0	0	0	0	
64:	0.868	0	0	0	0	0	0	0	0	0	
65:	0.804	0	0	0	0	0	0	0	0	0	
66:	0.979	0	0	0	0	0	0	0	0	0	
67:	0.992	0	0	0	0	0	0	0	0	0	
68:	0.894	0	0	0	0	0	0	0	0	0	
69:	0.185	0	0	0	0	0	0	0	0	0	
70:	0.998	0	0	0	0	0	0	0	0	0	
71:	0.992	0	0	0	0	0	0	0	0	0	
72:	0.898	0	0	0	0	0	0	0	0	0	
73:	0.81	0	0	0	0	0	0	0	0	0	
74:	0.98	0	0	0	0	0	0	0	0	0	
75:	0.974	0	0	0	0	0	0	0	0	0	
76:	0.851	0	0	0	0	0	0	0	0	0	
77:	0.851	0	0	0	0	0	0	0	0	0	
78:	0.798	0	0	0	0	0	0	0	0	0	
79:	0.821	0	0	0	0	0	0	0	0	0	
80:	0.97	0	0	0	0	0	0	0	0	0	
81:	0.981	0	0	0	0	0	0	0	0	0	
82:	0.671	0	0	0	0	0	0	0	0	0	
83:	0.094	0	0	0	0	0	0	0	0	0	
84:	0.546	0	0	0	0	0	0	0	0	0	
85:	0.513	0	0	0	0	0	0	0	0	0	
86:	0.937	0	0	0	0	0	0	0	0	0	
87:	0.966	0	0	0	0	0	0	0	0	0	
88:	0.874	0	0	0	0	0	0	0	0	0	
89:	0.861	0	0	0	0	0	0	0	0	0	
90:	0.79	0	0	0	0	0	0	0	0	0	
91:	0.976	0	0	0	0	0	0	0	0	0	
92:	0.97	0	0	0	0	0	0	0	0	0	
93:	0.883	0	0	0	0	0	0	0	0	0	
94:	0.797	0	0	0	0	0	0	0	0	0	
95:	0.979	0	0	0	0	0	0	0	0	0	
96:	0.984	0	0	0	0	0	0	0	0	0	
97:	0.888	0	0	0	0	0	0	0	0	0	
98:	0.89	0	0	0	0	0	0	0	0	0	
99:	0.733	0	0	0	0	0	0	0	0	0	
100:	0.972	0	0	0	0	0	0	0	0	0	
